frame_id,timestamp_sec,player_id,wrist_speed,forearm_angular_vel,is_visual_snap,arm,wrist_speed_px,snap_peak_frame
87,1.74,Player_Near,0.37053,1.368,0,left,266.78,
87,1.74,Player_Far,0.00369,1.887,0,right,2.66,
88,1.76,Player_Near,0.62609,105.528,0,left,450.78,
88,1.76,Player_Far,0.07096,1.373,0,right,51.09,
89,1.78,Player_Near,1.3858,771.79,0,left,997.78,
89,1.78,Player_Far,0.06958,0.363,0,right,50.1,
90,1.8,Player_Near,1.02264,681.026,0,left,736.3,
90,1.8,Player_Far,0.00247,1.636,0,right,1.78,
91,1.82,Player_Near,0.03996,131.302,1,left,28.77,89
91,1.82,Player_Far,0.00181,1.301,0,right,1.3,
92,1.84,Player_Near,0.41694,317.814,0,left,300.2,
92,1.84,Player_Far,0.06998,0.268,0,right,50.39,
93,1.86,Player_Near,0.09197,160.956,0,left,66.21,
93,1.86,Player_Far,0.07063,0.899,0,left,50.85,
94,1.88,Player_Near,0.2378,264.658,0,left,171.21,
94,1.88,Player_Far,0.06942,0.651,0,left,49.98,
95,1.9,Player_Near,0.36727,136.877,0,left,264.43,
95,1.9,Player_Far,0.07021,0.844,0,left,50.55,
96,1.92,Player_Near,0.03707,75.45,0,left,26.69,
96,1.92,Player_Far,0.00117,0.926,0,left,0.84,
97,1.94,Player_Near,0.34472,182.6,0,left,248.2,
97,1.94,Player_Far,0.06844,0.766,0,left,49.28,
98,1.96,Player_Near,0.68568,157.878,0,left,493.69,
98,1.96,Player_Far,0.09895,1.441,0,left,71.24,
99,1.98,Player_Near,0.57076,80.707,0,left,410.94,
99,1.98,Player_Far,0.00108,0.95,0,left,0.78,
100,2.0,Player_Near,0.84561,248.318,0,left,608.84,
100,2.0,Player_Far,0.06912,0.822,0,left,49.77,
101,2.02,Player_Near,0.6909,182.395,0,left,497.45,
101,2.02,Player_Far,0.00058,0.965,0,left,0.42,
102,2.04,Player_Near,1.02102,331.764,0,left,735.14,
102,2.04,Player_Far,0.00057,1.051,0,left,0.41,
103,2.06,Player_Near,0.93708,12.375,0,left,674.69,
103,2.06,Player_Far,0.00068,0.169,0,right,0.49,
104,2.08,Player_Near,0.64039,120.424,0,left,461.08,
104,2.08,Player_Far,0.00057,0.1,0,right,0.41,
105,2.1,Player_Near,22.14293,339.402,0,left,15942.91,
105,2.1,Player_Far,18.94103,31.427,0,right,13637.54,
106,2.12,Player_Near,1.03676,5362.529,0,left,746.47,
106,2.12,Player_Far,1.4708,326.469,0,right,1058.98,
107,2.14,Player_Near,0.33584,858.82,1,left,241.8,105
107,2.14,Player_Far,3.38542,91.929,1,right,2437.5,105
108,2.16,Player_Near,0.30049,128.597,0,left,216.36,
108,2.16,Player_Far,0.12732,333.736,0,right,91.67,
109,2.18,Player_Near,0.27138,78.279,0,left,195.39,
109,2.18,Player_Far,0.15097,47.731,1,right,108.7,107
110,2.2,Player_Near,0.07912,78.656,0,right,56.97,
